benchmark_id;benchmark;algorithm;version;solution_id;cost;time
31;Corridors 1;A*+OD+ID;correct TSP cache (TU);60430;735;37041
31;Corridors 1;A*+OD+ID;correct TSP cache (TU);60481;;123906
31;Corridors 1;A*+OD+ID;correct TSP cache (TU);60486;714;1389
31;Corridors 1;A*+OD+ID;correct TSP cache (TU);60518;;124109
31;Corridors 1;A*+OD+ID;correct TSP cache (TU);60532;;123655
31;Corridors 1;A*+OD+ID;correct TSP cache (TU);60564;737;22521
31;Corridors 1;A*+OD+ID;correct TSP cache (TU);60579;685;1550
31;Corridors 1;A*+OD+ID;correct TSP cache (TU);60610;749;318
31;Corridors 1;A*+OD+ID;correct TSP cache (TU);60624;;122177
31;Corridors 1;A*+OD+ID;correct TSP cache (TU);60429;735;3253
31;Corridors 1;BCP;heuristic-based waypoints 64 (TUD);60674;653;3032
31;Corridors 1;BCP;heuristic-based waypoints 64 (TUD);60453;789;930
31;Corridors 1;BCP;heuristic-based waypoints 64 (TUD);60916;772;600050
31;Corridors 1;BCP;heuristic-based waypoints 64 (TUD);60022;820;14772
31;Corridors 1;BCP;heuristic-based waypoints 64 (TUD);49822;775;43383
31;Corridors 1;BCP;heuristic-based waypoints 64 (TUD);52392;753;119
31;Corridors 1;BCP;heuristic-based waypoints 64 (TUD);54806;644;3249
31;Corridors 1;BCP;heuristic-based waypoints 64 (TUD);56732;646;93
31;Corridors 1;BCP;heuristic-based waypoints 64 (TUD);60590;719;600009
31;Corridors 1;BCP;heuristic-based waypoints 64 (TUD);58652;692;300
31;Corridors 1;CBS;(TUD);48151;708;951
31;Corridors 1;CBS;(TUD);47607;582;200
31;Corridors 1;CBS;(TUD);47627;682;476
31;Corridors 1;CBS;(TUD);47717;654;248
31;Corridors 1;CBS;(TUD);47787;679;562
31;Corridors 1;CBS;(TUD);47807;715;225
31;Corridors 1;CBS;(TUD);47877;;3026
31;Corridors 1;CBS;(TUD);47897;648;306
31;Corridors 1;CBS;(TUD);47917;663;439
31;Corridors 1;CBS;(TUD);48081;749;1295
31;Corridors 1;CBS;(TUD);201269;825;4921
31;Corridors 1;CBS;(TUD);47587;;1029
31;Corridors 1;CBS;(TUD_voor_timons_vergelijking);201432;;20053
31;Corridors 1;CBS;(TUD_voor_timons_vergelijking);201372;;20085
31;Corridors 1;CBS;(TUD_voor_timons_vergelijking);201392;670;3016
31;Corridors 1;CBS;(TUD_voor_timons_vergelijking);201272;590;199
31;Corridors 1;CBS;(TUD_voor_timons_vergelijking);201292;661;122
31;Corridors 1;CBS;(TUD_voor_timons_vergelijking);201312;;20051
31;Corridors 1;CBS;(TUD_voor_timons_vergelijking);201332;684;788
31;Corridors 1;CBS;(TUD_voor_timons_vergelijking);201352;824;11362
31;Corridors 1;CBS;(TUD_voor_timons_vergelijking);201412;;20150
31;Corridors 1;CBS;(TUD_voor_timons_vergelijking);201452;664;8128
31;Corridors 1;M*;Python (TU);179299;;20259
31;Corridors 1;M*;Python (TU);178769;;20352
31;Corridors 1;M*;Python (TU);178889;;20317
31;Corridors 1;M*;Python (TU);178959;699;631
31;Corridors 1;M*;Python (TU);179129;;20234
31;Corridors 1;M*;Python (TU);179199;;20264
31;Corridors 1;M*;Python (TU);179219;;20252
31;Corridors 1;M*;Python (TU);179239;;20254
31;Corridors 1;M*;Python (TU);179259;;20347
31;Corridors 1;M*;Python (TU);179279;;20323
31;Corridors 1;M* Inflated;Python (TU);179509;686;71
31;Corridors 1;M* Inflated;Python (TU);179469;664;119
31;Corridors 1;M* Inflated;Python (TU);179369;662;198
31;Corridors 1;M* Inflated;Python (TU);179389;714;53
31;Corridors 1;M* Inflated;Python (TU);179409;728;118
31;Corridors 1;M* Inflated;Python (TU);179429;806;222
31;Corridors 1;M* Inflated;Python (TU);179449;745;2581
31;Corridors 1;M* Inflated;Python (TU);179549;600;57
31;Corridors 1;M* Inflated;Python (TU);179529;758;201
31;Corridors 1;M* Inflated;Python (TU);179489;;20234
31;Corridors 1;Unordered MLA* v2;linear, resting, dist (TU);201943;898;138
31;Corridors 1;Unordered MLA* v2;linear, resting, dist (TU);201944;910;59
31;Corridors 1;Unordered MLA* v2;linear, resting, dist (TU);201945;;
31;Corridors 1;Unordered MLA* v2;linear, resting, dist (TU);201952;;
31;Corridors 1;Unordered MLA* v2;linear, resting, dist (TU);201951;1126;129
31;Corridors 1;Unordered MLA* v2;linear, resting, dist (TU);201950;897;59
31;Corridors 1;Unordered MLA* v2;linear, resting, dist (TU);201949;949;74
31;Corridors 1;Unordered MLA* v2;linear, resting, dist (TU);201948;843;45
31;Corridors 1;Unordered MLA* v2;linear, resting, dist (TU);201947;759;54
31;Corridors 1;Unordered MLA* v2;linear, resting, dist (TU);201946;;
31;Corridors 1;Unordered MLA* v2;linear, resting, dist (TU);201930;1064;108
31;Corridors 1;Unordered MLA* v2;linear, resting, dist (TU);201922;802;46
31;Corridors 1;Unordered MLA* v2;linear, resting, dist (TU);201940;1031;64
31;Corridors 1;Unordered MLA* v2;linear, resting, dist (TU);201941;;
31;Corridors 1;Unordered MLA* v2;linear, resting, dist (TU);201942;855;66
32;Corridors 2;A*+OD+ID;correct TSP cache (TU);60431;;121667
32;Corridors 2;A*+OD+ID;correct TSP cache (TU);60432;;123395
32;Corridors 2;A*+OD+ID;correct TSP cache (TU);60484;778;673
32;Corridors 2;A*+OD+ID;correct TSP cache (TU);60487;;122726
32;Corridors 2;A*+OD+ID;correct TSP cache (TU);60520;;123440
32;Corridors 2;A*+OD+ID;correct TSP cache (TU);60535;;120863
32;Corridors 2;A*+OD+ID;correct TSP cache (TU);60570;;124394
32;Corridors 2;A*+OD+ID;correct TSP cache (TU);60580;747;466
32;Corridors 2;A*+OD+ID;correct TSP cache (TU);60611;;122862
32;Corridors 2;A*+OD+ID;correct TSP cache (TU);60626;;123505
32;Corridors 2;BCP;heuristic-based waypoints 64 (TUD);60967;745;35702
32;Corridors 2;BCP;heuristic-based waypoints 64 (TUD);60675;632;2926
32;Corridors 2;BCP;heuristic-based waypoints 64 (TUD);60618;662;1966
32;Corridors 2;BCP;heuristic-based waypoints 64 (TUD);60454;762;17432
32;Corridors 2;BCP;heuristic-based waypoints 64 (TUD);49873;690;600027
32;Corridors 2;BCP;heuristic-based waypoints 64 (TUD);52393;;608906
32;Corridors 2;BCP;heuristic-based waypoints 64 (TUD);54813;748;1858
32;Corridors 2;BCP;heuristic-based waypoints 64 (TUD);56733;705;9185
32;Corridors 2;BCP;heuristic-based waypoints 64 (TUD);58653;822;49673
32;Corridors 2;BCP;heuristic-based waypoints 64 (TUD);60023;646;600019
32;Corridors 2;CBS;(TUD);47718;;3032
32;Corridors 2;CBS;(TUD);48152;724;1964
32;Corridors 2;CBS;(TUD);47878;810;2442
32;Corridors 2;CBS;(TUD);47588;;1024
32;Corridors 2;CBS;(TUD);47608;672;948
32;Corridors 2;CBS;(TUD);47628;;3028
32;Corridors 2;CBS;(TUD);48082;;3021
32;Corridors 2;CBS;(TUD);47918;770;975
32;Corridors 2;CBS;(TUD);47898;725;1400
32;Corridors 2;CBS;(TUD);201270;617;493
32;Corridors 2;CBS;(TUD);47808;;3031
32;Corridors 2;CBS;(TUD);47788;761;654
32;Corridors 2;CBS;(TUD_voor_timons_vergelijking);201433;765;4687
32;Corridors 2;CBS;(TUD_voor_timons_vergelijking);201453;;20057
32;Corridors 2;CBS;(TUD_voor_timons_vergelijking);201413;796;6320
32;Corridors 2;CBS;(TUD_voor_timons_vergelijking);201393;;20047
32;Corridors 2;CBS;(TUD_voor_timons_vergelijking);201373;622;113
32;Corridors 2;CBS;(TUD_voor_timons_vergelijking);201353;;20035
32;Corridors 2;CBS;(TUD_voor_timons_vergelijking);201333;690;416
32;Corridors 2;CBS;(TUD_voor_timons_vergelijking);201313;;20037
32;Corridors 2;CBS;(TUD_voor_timons_vergelijking);201293;;20097
32;Corridors 2;CBS;(TUD_voor_timons_vergelijking);201273;708;931
32;Corridors 2;M*;Python (TU);179240;;20259
32;Corridors 2;M*;Python (TU);179200;;20329
32;Corridors 2;M*;Python (TU);178820;;20234
32;Corridors 2;M*;Python (TU);178890;;20238
32;Corridors 2;M*;Python (TU);178960;;20269
32;Corridors 2;M*;Python (TU);179130;;20255
32;Corridors 2;M*;Python (TU);179300;723;64
32;Corridors 2;M*;Python (TU);179280;;20261
32;Corridors 2;M*;Python (TU);179260;;20258
32;Corridors 2;M*;Python (TU);179220;;20205
32;Corridors 2;M* Inflated;Python (TU);179370;;20358
32;Corridors 2;M* Inflated;Python (TU);179550;699;91
32;Corridors 2;M* Inflated;Python (TU);179530;807;1199
32;Corridors 2;M* Inflated;Python (TU);179510;763;164
32;Corridors 2;M* Inflated;Python (TU);179450;643;7410
32;Corridors 2;M* Inflated;Python (TU);179490;696;53
32;Corridors 2;M* Inflated;Python (TU);179430;856;252
32;Corridors 2;M* Inflated;Python (TU);179470;;20262
32;Corridors 2;M* Inflated;Python (TU);179410;709;254
32;Corridors 2;M* Inflated;Python (TU);179390;691;89
32;Corridors 2;Unordered MLA* v2;linear, resting, dist (TU);201923;1108;118
32;Corridors 2;Unordered MLA* v2;linear, resting, dist (TU);201957;1028;90
32;Corridors 2;Unordered MLA* v2;linear, resting, dist (TU);201956;1021;63
32;Corridors 2;Unordered MLA* v2;linear, resting, dist (TU);201955;936;60
32;Corridors 2;Unordered MLA* v2;linear, resting, dist (TU);201954;888;66
32;Corridors 2;Unordered MLA* v2;linear, resting, dist (TU);201953;;
32;Corridors 2;Unordered MLA* v2;linear, resting, dist (TU);201931;1009;54
32;Corridors 2;Unordered MLA* v2;linear, resting, dist (TU);201958;1090;602
32;Corridors 2;Unordered MLA* v2;linear, resting, dist (TU);201962;;
32;Corridors 2;Unordered MLA* v2;linear, resting, dist (TU);201961;855;182
32;Corridors 2;Unordered MLA* v2;linear, resting, dist (TU);201960;;
32;Corridors 2;Unordered MLA* v2;linear, resting, dist (TU);201959;885;125
34;Corridors 3;A*+OD+ID;correct TSP cache (TU);60536;781;1986
34;Corridors 3;A*+OD+ID;correct TSP cache (TU);60528;800;531
34;Corridors 3;A*+OD+ID;correct TSP cache (TU);60492;;122703
34;Corridors 3;A*+OD+ID;correct TSP cache (TU);60485;808;40007
34;Corridors 3;A*+OD+ID;correct TSP cache (TU);60435;;123498
34;Corridors 3;A*+OD+ID;correct TSP cache (TU);60433;723;486
34;Corridors 3;A*+OD+ID;correct TSP cache (TU);60628;769;567
34;Corridors 3;A*+OD+ID;correct TSP cache (TU);60617;666;30301
34;Corridors 3;A*+OD+ID;correct TSP cache (TU);60581;;123727
34;Corridors 3;A*+OD+ID;correct TSP cache (TU);60574;663;2873
34;Corridors 3;BCP;heuristic-based waypoints 64 (TUD);53194;786;303
34;Corridors 3;BCP;heuristic-based waypoints 64 (TUD);50324;786;671
34;Corridors 3;BCP;heuristic-based waypoints 64 (TUD);54814;907;55331
34;Corridors 3;BCP;heuristic-based waypoints 64 (TUD);56760;694;4691
34;Corridors 3;BCP;heuristic-based waypoints 64 (TUD);58704;776;14046
34;Corridors 3;BCP;heuristic-based waypoints 64 (TUD);60124;692;600015
34;Corridors 3;BCP;heuristic-based waypoints 64 (TUD);60455;786;262101
34;Corridors 3;BCP;heuristic-based waypoints 64 (TUD);60619;794;600006
34;Corridors 3;BCP;heuristic-based waypoints 64 (TUD);60676;770;8539
34;Corridors 3;BCP;heuristic-based waypoints 64 (TUD);60968;758;197901
34;Corridors 3;CBS;(TUD);47629;;3025
34;Corridors 3;CBS;(TUD);47649;805;217
34;Corridors 3;CBS;(TUD);48153;;3022
34;Corridors 3;CBS;(TUD);48083;;3026
34;Corridors 3;CBS;(TUD);47899;;3034
34;Corridors 3;CBS;(TUD);47879;;3024
34;Corridors 3;CBS;(TUD);47809;;3032
34;Corridors 3;CBS;(TUD);47789;813;172
34;Corridors 3;CBS;(TUD);47769;812;266
34;Corridors 3;CBS;(TUD);47589;;1024
34;Corridors 3;CBS;(TUD);47609;777;447
34;Corridors 3;CBS;(TUD);201271;;
34;Corridors 3;CBS;(TUD_voor_timons_vergelijking);201294;;20030
34;Corridors 3;CBS;(TUD_voor_timons_vergelijking);201314;767;248
34;Corridors 3;CBS;(TUD_voor_timons_vergelijking);201334;770;248
34;Corridors 3;CBS;(TUD_voor_timons_vergelijking);201354;;20060
34;Corridors 3;CBS;(TUD_voor_timons_vergelijking);201374;;20053
34;Corridors 3;CBS;(TUD_voor_timons_vergelijking);201274;;20033
34;Corridors 3;CBS;(TUD_voor_timons_vergelijking);201394;724;289
34;Corridors 3;CBS;(TUD_voor_timons_vergelijking);201414;;20034
34;Corridors 3;CBS;(TUD_voor_timons_vergelijking);201434;;20042
34;Corridors 3;CBS;(TUD_voor_timons_vergelijking);201454;788;10233
34;Corridors 3;M*;Python (TU);178891;;20287
34;Corridors 3;M*;Python (TU);179301;774;13486
34;Corridors 3;M*;Python (TU);179281;850;13681
34;Corridors 3;M*;Python (TU);179261;738;7134
34;Corridors 3;M*;Python (TU);179241;;20230
34;Corridors 3;M*;Python (TU);179221;;20219
34;Corridors 3;M*;Python (TU);179201;804;106
34;Corridors 3;M*;Python (TU);179131;;20274
34;Corridors 3;M*;Python (TU);178961;;20801
34;Corridors 3;M*;Python (TU);178821;;20205
34;Corridors 3;M* Inflated;Python (TU);179551;852;57
34;Corridors 3;M* Inflated;Python (TU);179531;790;194
34;Corridors 3;M* Inflated;Python (TU);179511;780;9578
34;Corridors 3;M* Inflated;Python (TU);179491;681;104
34;Corridors 3;M* Inflated;Python (TU);179471;854;89
34;Corridors 3;M* Inflated;Python (TU);179451;976;184
34;Corridors 3;M* Inflated;Python (TU);179431;826;59
34;Corridors 3;M* Inflated;Python (TU);179411;881;119
34;Corridors 3;M* Inflated;Python (TU);179391;802;2559
34;Corridors 3;M* Inflated;Python (TU);179371;751;642
34;Corridors 3;Unordered MLA* v2;linear, resting, dist (TU);201971;;
34;Corridors 3;Unordered MLA* v2;linear, resting, dist (TU);201969;1183;54
34;Corridors 3;Unordered MLA* v2;linear, resting, dist (TU);201924;1069;46
34;Corridors 3;Unordered MLA* v2;linear, resting, dist (TU);201932;957;33
34;Corridors 3;Unordered MLA* v2;linear, resting, dist (TU);201963;1202;40
34;Corridors 3;Unordered MLA* v2;linear, resting, dist (TU);201964;994;32
34;Corridors 3;Unordered MLA* v2;linear, resting, dist (TU);201965;1076;39
34;Corridors 3;Unordered MLA* v2;linear, resting, dist (TU);201966;1190;147
34;Corridors 3;Unordered MLA* v2;linear, resting, dist (TU);201967;1174;47
34;Corridors 3;Unordered MLA* v2;linear, resting, dist (TU);201968;1131;49
34;Corridors 3;Unordered MLA* v2;linear, resting, dist (TU);201970;1125;72
35;Corridors 4;A*+OD+ID;correct TSP cache (TU);60494;822;2377
35;Corridors 4;A*+OD+ID;correct TSP cache (TU);60529;;122297
35;Corridors 4;A*+OD+ID;correct TSP cache (TU);60437;;122509
35;Corridors 4;A*+OD+ID;correct TSP cache (TU);60434;;120056
35;Corridors 4;A*+OD+ID;correct TSP cache (TU);60538;;124994
35;Corridors 4;A*+OD+ID;correct TSP cache (TU);60575;667;1040
35;Corridors 4;A*+OD+ID;correct TSP cache (TU);60584;;123429
35;Corridors 4;A*+OD+ID;correct TSP cache (TU);60620;739;5577
35;Corridors 4;A*+OD+ID;correct TSP cache (TU);60629;775;202
35;Corridors 4;A*+OD+ID;correct TSP cache (TU);60488;800;267
35;Corridors 4;BCP;heuristic-based waypoints 64 (TUD);54965;695;113581
35;Corridors 4;BCP;heuristic-based waypoints 64 (TUD);60639;874;216165
35;Corridors 4;BCP;heuristic-based waypoints 64 (TUD);60677;820;214
35;Corridors 4;BCP;heuristic-based waypoints 64 (TUD);60969;723;434
35;Corridors 4;BCP;heuristic-based waypoints 64 (TUD);56785;762;310478
35;Corridors 4;BCP;heuristic-based waypoints 64 (TUD);60140;1004;12823
35;Corridors 4;BCP;heuristic-based waypoints 64 (TUD);58705;839;600025
35;Corridors 4;BCP;heuristic-based waypoints 64 (TUD);50325;794;24044
35;Corridors 4;BCP;heuristic-based waypoints 64 (TUD);53195;860;4503
35;Corridors 4;BCP;heuristic-based waypoints 64 (TUD);60470;684;16570
35;Corridors 4;CBS;(TUD);47590;;1019
35;Corridors 4;CBS;(TUD);48154;;
35;Corridors 4;CBS;(TUD);48084;808;510
35;Corridors 4;CBS;(TUD);47920;;3035
35;Corridors 4;CBS;(TUD);47900;;3031
35;Corridors 4;CBS;(TUD);47880;;3026
35;Corridors 4;CBS;(TUD);47810;;3034
35;Corridors 4;CBS;(TUD);47790;;3020
35;Corridors 4;CBS;(TUD);47770;846;881
35;Corridors 4;CBS;(TUD);47650;;3024
35;Corridors 4;CBS;(TUD);47630;;3025
35;Corridors 4;CBS;(TUD);47610;;3031
35;Corridors 4;CBS;(TUD);45074;;
35;Corridors 4;CBS;(TUD_voor_timons_vergelijking);201315;786;690
35;Corridors 4;CBS;(TUD_voor_timons_vergelijking);201455;;20050
35;Corridors 4;CBS;(TUD_voor_timons_vergelijking);201435;922;642
35;Corridors 4;CBS;(TUD_voor_timons_vergelijking);201295;685;6240
35;Corridors 4;CBS;(TUD_voor_timons_vergelijking);201415;;20029
35;Corridors 4;CBS;(TUD_voor_timons_vergelijking);201395;937;471
35;Corridors 4;CBS;(TUD_voor_timons_vergelijking);201375;;20088
35;Corridors 4;CBS;(TUD_voor_timons_vergelijking);201355;718;17324
35;Corridors 4;CBS;(TUD_voor_timons_vergelijking);201335;;20040
35;Corridors 4;CBS;(TUD_voor_timons_vergelijking);201275;;20048
35;Corridors 4;M*;Python (TU);179202;;20241
35;Corridors 4;M*;Python (TU);178822;851;515
35;Corridors 4;M*;Python (TU);178892;;20243
35;Corridors 4;M*;Python (TU);179012;824;5000
35;Corridors 4;M*;Python (TU);179132;;20234
35;Corridors 4;M*;Python (TU);179222;;20278
35;Corridors 4;M*;Python (TU);179242;;20276
35;Corridors 4;M*;Python (TU);179262;;20300
35;Corridors 4;M*;Python (TU);179282;;20232
35;Corridors 4;M*;Python (TU);179302;;20223
35;Corridors 4;M* Inflated;Python (TU);179492;822;615
35;Corridors 4;M* Inflated;Python (TU);179452;652;36
35;Corridors 4;M* Inflated;Python (TU);179532;806;45
35;Corridors 4;M* Inflated;Python (TU);179432;926;164
35;Corridors 4;M* Inflated;Python (TU);179512;763;168
35;Corridors 4;M* Inflated;Python (TU);179472;889;62
35;Corridors 4;M* Inflated;Python (TU);179372;820;112
35;Corridors 4;M* Inflated;Python (TU);179392;797;74
35;Corridors 4;M* Inflated;Python (TU);179412;;20286
35;Corridors 4;M* Inflated;Python (TU);179552;754;1542
35;Corridors 4;Unordered MLA* v2;linear, resting, dist (TU);201925;1389;206
35;Corridors 4;Unordered MLA* v2;linear, resting, dist (TU);201973;;
35;Corridors 4;Unordered MLA* v2;linear, resting, dist (TU);201933;1077;268
35;Corridors 4;Unordered MLA* v2;linear, resting, dist (TU);201972;1031;30
36;Corridors 5;A*+OD+ID;correct TSP cache (TU);60495;;123042
36;Corridors 5;A*+OD+ID;correct TSP cache (TU);60630;;122811
36;Corridors 5;A*+OD+ID;correct TSP cache (TU);60621;835;2140
36;Corridors 5;A*+OD+ID;correct TSP cache (TU);60586;;122421
36;Corridors 5;A*+OD+ID;correct TSP cache (TU);60576;;122490
36;Corridors 5;A*+OD+ID;correct TSP cache (TU);60540;;125036
36;Corridors 5;A*+OD+ID;correct TSP cache (TU);60533;763;110992
36;Corridors 5;A*+OD+ID;correct TSP cache (TU);60489;935;10338
36;Corridors 5;A*+OD+ID;correct TSP cache (TU);60440;997;69072
36;Corridors 5;A*+OD+ID;correct TSP cache (TU);60436;;123736
36;Corridors 5;BCP;heuristic-based waypoints 64 (TUD);50376;816;619
36;Corridors 5;BCP;heuristic-based waypoints 64 (TUD);53196;926;92155
36;Corridors 5;BCP;heuristic-based waypoints 64 (TUD);55201;818;702
36;Corridors 5;BCP;heuristic-based waypoints 64 (TUD);56910;811;24757
36;Corridors 5;BCP;heuristic-based waypoints 64 (TUD);58993;841;154366
36;Corridors 5;BCP;heuristic-based waypoints 64 (TUD);60143;841;600007
36;Corridors 5;BCP;heuristic-based waypoints 64 (TUD);60471;979;14005
36;Corridors 5;BCP;heuristic-based waypoints 64 (TUD);60646;866;212
36;Corridors 5;BCP;heuristic-based waypoints 64 (TUD);60678;828;4390
36;Corridors 5;BCP;heuristic-based waypoints 64 (TUD);60970;867;1518
36;Corridors 5;CBS;(TUD);47591;;1025
36;Corridors 5;CBS;(TUD);47921;;3028
36;Corridors 5;CBS;(TUD);48085;;3021
36;Corridors 5;CBS;(TUD);47901;;3025
36;Corridors 5;CBS;(TUD);47881;;3038
36;Corridors 5;CBS;(TUD);47811;;3022
36;Corridors 5;CBS;(TUD);47791;;3032
36;Corridors 5;CBS;(TUD);47771;870;398
36;Corridors 5;CBS;(TUD);47651;894;613
36;Corridors 5;CBS;(TUD);47631;;3027
36;Corridors 5;CBS;(TUD);47611;;3021
36;Corridors 5;CBS;(TUD_voor_timons_vergelijking);201456;;20050
36;Corridors 5;CBS;(TUD_voor_timons_vergelijking);201316;;20053
36;Corridors 5;CBS;(TUD_voor_timons_vergelijking);201276;868;1072
36;Corridors 5;CBS;(TUD_voor_timons_vergelijking);201296;;20070
36;Corridors 5;CBS;(TUD_voor_timons_vergelijking);201336;816;18435
36;Corridors 5;CBS;(TUD_voor_timons_vergelijking);201356;;20039
36;Corridors 5;CBS;(TUD_voor_timons_vergelijking);201376;;20117
36;Corridors 5;CBS;(TUD_voor_timons_vergelijking);201396;;20056
36;Corridors 5;CBS;(TUD_voor_timons_vergelijking);201416;;20045
36;Corridors 5;CBS;(TUD_voor_timons_vergelijking);201436;;20046
36;Corridors 5;M*;Python (TU);179303;;20208
36;Corridors 5;M*;Python (TU);178823;;20236
36;Corridors 5;M*;Python (TU);178893;;20217
36;Corridors 5;M*;Python (TU);179013;900;104
36;Corridors 5;M*;Python (TU);179133;770;134
36;Corridors 5;M*;Python (TU);179203;925;1178
36;Corridors 5;M*;Python (TU);179223;;20179
36;Corridors 5;M*;Python (TU);179243;;20267
36;Corridors 5;M*;Python (TU);179263;;20267
36;Corridors 5;M*;Python (TU);179283;;20242
36;Corridors 5;M* Inflated;Python (TU);179553;867;74
36;Corridors 5;M* Inflated;Python (TU);179533;951;54
36;Corridors 5;M* Inflated;Python (TU);179513;876;469
36;Corridors 5;M* Inflated;Python (TU);179493;762;2132
36;Corridors 5;M* Inflated;Python (TU);179473;883;163
36;Corridors 5;M* Inflated;Python (TU);179453;932;769
36;Corridors 5;M* Inflated;Python (TU);179433;845;48
36;Corridors 5;M* Inflated;Python (TU);179413;847;320
36;Corridors 5;M* Inflated;Python (TU);179393;996;4978
36;Corridors 5;M* Inflated;Python (TU);179373;911;421
36;Corridors 5;Unordered MLA* v2;linear, resting, dist (TU);201976;;
36;Corridors 5;Unordered MLA* v2;linear, resting, dist (TU);201975;1475;71
36;Corridors 5;Unordered MLA* v2;linear, resting, dist (TU);201974;977;30
36;Corridors 5;Unordered MLA* v2;linear, resting, dist (TU);201934;899;23
36;Corridors 5;Unordered MLA* v2;linear, resting, dist (TU);201926;1144;32
37;Chokepoints 1;A*+OD+ID;correct TSP cache (TU);60582;603;646
37;Chokepoints 1;A*+OD+ID;correct TSP cache (TU);60438;546;890
37;Chokepoints 1;A*+OD+ID;correct TSP cache (TU);60444;590;67133
37;Chokepoints 1;A*+OD+ID;correct TSP cache (TU);60490;594;1076
37;Chokepoints 1;A*+OD+ID;correct TSP cache (TU);60497;617;1457
37;Chokepoints 1;A*+OD+ID;correct TSP cache (TU);60534;;124105
37;Chokepoints 1;A*+OD+ID;correct TSP cache (TU);60632;589;6931
37;Chokepoints 1;A*+OD+ID;correct TSP cache (TU);60622;585;420
37;Chokepoints 1;A*+OD+ID;correct TSP cache (TU);60588;592;347
37;Chokepoints 1;A*+OD+ID;correct TSP cache (TU);60543;;123587
37;Chokepoints 1;BCP;heuristic-based waypoints 64 (TUD);60971;611;4568
37;Chokepoints 1;BCP;heuristic-based waypoints 64 (TUD);50377;593;2380
37;Chokepoints 1;BCP;heuristic-based waypoints 64 (TUD);53297;634;1756
37;Chokepoints 1;BCP;heuristic-based waypoints 64 (TUD);55213;527;728
37;Chokepoints 1;BCP;heuristic-based waypoints 64 (TUD);56937;597;1770
37;Chokepoints 1;BCP;heuristic-based waypoints 64 (TUD);59057;546;840
37;Chokepoints 1;BCP;heuristic-based waypoints 64 (TUD);60154;535;379
37;Chokepoints 1;BCP;heuristic-based waypoints 64 (TUD);60679;570;4878
37;Chokepoints 1;BCP;heuristic-based waypoints 64 (TUD);60647;578;6272
37;Chokepoints 1;BCP;heuristic-based waypoints 64 (TUD);60474;592;356
37;Chokepoints 1;CBS;(TUD);47592;515;296
37;Chokepoints 1;CBS;(TUD);48086;550;286
37;Chokepoints 1;CBS;(TUD);47972;507;435
37;Chokepoints 1;CBS;(TUD);47902;;3025
37;Chokepoints 1;CBS;(TUD);47882;;3025
37;Chokepoints 1;CBS;(TUD);47812;460;154
37;Chokepoints 1;CBS;(TUD);47792;527;387
37;Chokepoints 1;CBS;(TUD);47772;618;551
37;Chokepoints 1;CBS;(TUD);47652;611;320
37;Chokepoints 1;CBS;(TUD);47632;606;251
37;Chokepoints 1;CBS;(TUD);47612;639;963
37;Chokepoints 1;CBS;(TUD_voor_timons_vergelijking);201277;654;659
37;Chokepoints 1;CBS;(TUD_voor_timons_vergelijking);201457;467;373
37;Chokepoints 1;CBS;(TUD_voor_timons_vergelijking);201437;631;296
37;Chokepoints 1;CBS;(TUD_voor_timons_vergelijking);201397;646;2271
37;Chokepoints 1;CBS;(TUD_voor_timons_vergelijking);201377;539;9963
37;Chokepoints 1;CBS;(TUD_voor_timons_vergelijking);201357;562;345
37;Chokepoints 1;CBS;(TUD_voor_timons_vergelijking);201337;601;1681
37;Chokepoints 1;CBS;(TUD_voor_timons_vergelijking);201417;651;139
37;Chokepoints 1;CBS;(TUD_voor_timons_vergelijking);201317;603;8249
37;Chokepoints 1;CBS;(TUD_voor_timons_vergelijking);201297;560;1205
37;Chokepoints 1;M*;Python (TU);179304;530;621
37;Chokepoints 1;M*;Python (TU);178824;;20356
37;Chokepoints 1;M*;Python (TU);178894;;20330
37;Chokepoints 1;M*;Python (TU);179014;;20351
37;Chokepoints 1;M*;Python (TU);179134;436;4963
37;Chokepoints 1;M*;Python (TU);179204;;20362
37;Chokepoints 1;M*;Python (TU);179224;554;19488
37;Chokepoints 1;M*;Python (TU);179244;;20227
37;Chokepoints 1;M*;Python (TU);179264;552;17491
37;Chokepoints 1;M*;Python (TU);179284;;20273
37;Chokepoints 1;M* Inflated;Python (TU);179374;592;71
37;Chokepoints 1;M* Inflated;Python (TU);179494;571;130
37;Chokepoints 1;M* Inflated;Python (TU);179414;501;67
37;Chokepoints 1;M* Inflated;Python (TU);179534;560;74
37;Chokepoints 1;M* Inflated;Python (TU);179554;607;75
37;Chokepoints 1;M* Inflated;Python (TU);179474;474;1636
37;Chokepoints 1;M* Inflated;Python (TU);179454;596;81
37;Chokepoints 1;M* Inflated;Python (TU);179434;571;62
37;Chokepoints 1;M* Inflated;Python (TU);179514;627;71
37;Chokepoints 1;M* Inflated;Python (TU);179394;581;267
37;Chokepoints 1;Unordered MLA* v2;linear, resting, dist (TU);201981;578;125
37;Chokepoints 1;Unordered MLA* v2;linear, resting, dist (TU);201979;692;145
37;Chokepoints 1;Unordered MLA* v2;linear, resting, dist (TU);201980;666;54
37;Chokepoints 1;Unordered MLA* v2;linear, resting, dist (TU);201978;629;52
37;Chokepoints 1;Unordered MLA* v2;linear, resting, dist (TU);201982;673;67
